date,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,OT
2013-11-29 00:00:00,130.0,38.0,77.0,3500.0,2.0,3.1,1019.5,-14.1,0.0,1.2,106.0
2013-11-29 01:00:00,116.0,31.0,74.0,3700.0,2.0,-0.3,1019.5,-13.6,0.0,1.0,103.0
2013-11-29 02:00:00,99.0,33.0,74.0,3700.0,2.0,0.2,1019.6,-13.5,0.0,1.1,100.0
2013-11-29 03:00:00,97.0,27.0,68.0,3500.0,1.0,1.0,1019.4,-13.5,0.0,1.6,94.0
2013-11-29 04:00:00,89.0,21.0,64.0,3700.0,1.071,1.4,1019.0,-13.9,0.0,1.1,89.0
2013-11-29 05:00:00,79.0,26.0,71.0,4400.0,2.0,-0.7,1018.4,-13.3,0.0,1.3,85.0
2013-11-29 06:00:00,93.0,24.0,73.0,4800.0,1.0,-1.4,1018.7,-12.4,0.0,0.6,85.0
2013-11-29 07:00:00,90.0,21.0,75.0,4500.0,1.0,-1.1,1019.1,-11.5,0.0,1.0,73.0
2013-11-29 08:00:00,113.0,22.0,78.0,4900.0,1.0,5.4,1018.8,-11.3,0.0,0.7,77.0
2013-11-29 09:00:00,126.0,31.0,88.0,5300.0,2.0,9.0,1018.2,-12.8,0.0,0.7,81.0
2013-11-29 10:00:00,83.0,44.0,83.0,3100.0,3.0,10.2,1017.1,-14.6,0.0,2.4,73.0
2013-11-29 11:00:00,69.0,34.0,73.0,1700.0,10.0,11.1,1015.9,-13.8,0.0,1.5,42.0
2013-11-29 12:00:00,41.0,25.0,54.0,1000.0,26.0,12.8,1014.6,-14.1,0.0,2.3,28.0
2013-11-29 13:00:00,14.0,14.0,39.0,700.0,50.0,12.7,1013.7,-14.2,0.0,1.5,17.0
2013-11-29 14:00:00,69.0,26.0,72.0,1100.0,35.0,12.2,1012.8,-14.6,0.0,2.8,46.0
2013-11-29 15:00:00,95.0,30.0,70.0,1300.0,45.0,11.3,1012.8,-15.3,0.0,2.1,91.0
2013-11-29 16:00:00,58.0,19.0,49.0,900.0,50.0,9.3,1012.8,-13.9,0.0,2.6,48.0
2013-11-29 17:00:00,105.0,22.0,61.0,1200.0,42.0,8.1,1013.3,-11.8,0.0,1.4,70.0
2013-11-29 18:00:00,126.0,24.0,87.0,1700.0,10.0,6.2,1013.5,-11.5,0.0,2.3,104.0
2013-11-29 19:00:00,126.0,23.0,96.0,2000.0,2.0,6.4,1013.2,-12.2,0.0,2.3,115.0
2013-11-29 20:00:00,108.0,23.0,88.0,1900.0,1.0,4.8,1013.3,-11.8,0.0,0.8,107.0
2013-11-29 21:00:00,108.0,33.0,89.0,2200.0,2.0,5.5,1013.3,-11.6,0.0,1.5,101.0
2013-11-29 22:00:00,124.0,36.0,89.0,3000.0,2.0,2.7,1013.4,-10.6,0.0,1.0,113.0
2013-11-29 23:00:00,113.0,23.0,80.0,2700.0,1.0,1.3,1013.7,-10.2,0.0,1.6,107.0
2013-11-30 00:00:00,104.0,20.0,77.0,3000.0,1.0,0.0,1013.6,-8.9,0.0,0.5,98.0
2013-11-30 01:00:00,106.0,17.0,81.0,3200.0,1.0,4.6,1014.2,-11.5,0.0,2.1,99.0
2013-11-30 02:00:00,93.0,17.0,78.0,3000.0,1.0,7.6,1014.7,-12.8,0.0,1.2,95.0
2013-11-30 03:00:00,57.0,40.0,68.0,1700.0,1.0,6.3,1015.0,-12.8,0.0,2.6,65.0
2013-11-30 04:00:00,54.0,44.0,55.0,1000.0,6.0,3.9,1016.1,-12.6,0.0,2.5,33.0
2013-11-30 05:00:00,44.0,45.0,48.0,900.0,13.0,3.7,1017.1,-12.7,0.0,2.3,27.0
2013-11-30 06:00:00,53.0,44.0,51.0,900.0,11.0,6.1,1017.5,-15.9,0.0,4.4,24.0
2013-11-30 07:00:00,56.0,38.0,50.0,900.0,12.0,6.1,1018.7,-15.9,0.0,2.9,22.0
2013-11-30 08:00:00,52.0,33.0,48.0,900.0,14.0,6.8,1019.7,-15.3,0.0,3.1,19.0
2013-11-30 09:00:00,56.0,26.0,41.0,800.0,24.0,8.0,1020.2,-14.9,0.0,3.9,22.0
2013-11-30 10:00:00,66.0,25.0,37.0,1000.0,29.0,8.6,1020.1,-14.4,0.0,3.8,21.0
2013-11-30 11:00:00,56.0,22.0,32.0,800.0,38.0,9.2,1019.7,-14.6,0.0,4.8,11.0
2013-11-30 12:00:00,37.0,15.0,28.0,600.0,48.0,9.6,1019.2,-14.3,0.0,4.3,9.0
2013-11-30 13:00:00,26.0,13.0,28.0,600.0,49.0,10.3,1019.2,-14.5,0.0,2.2,7.0
2013-11-30 14:00:00,24.0,12.0,23.0,600.0,60.0,10.6,1019.2,-14.2,0.0,1.4,12.0
2013-11-30 15:00:00,26.0,12.0,23.0,500.0,64.0,10.4,1019.7,-14.4,0.0,4.0,9.0
2013-11-30 16:00:00,37.0,13.0,36.0,600.0,47.0,9.0,1020.0,-13.4,0.0,2.2,14.0
2013-11-30 17:00:00,42.0,10.0,45.0,700.0,35.0,5.9,1020.9,-14.2,0.0,0.9,17.0
2013-11-30 18:00:00,45.0,10.0,54.0,900.0,22.0,5.0,1021.6,-12.5,0.0,1.5,17.0
2013-11-30 19:00:00,48.0,11.0,61.0,900.0,3.0,2.3,1021.8,-12.4,0.0,0.7,23.0
2013-11-30 20:00:00,42.0,9.0,59.0,1100.0,1.0,0.9,1021.9,-11.5,0.0,0.4,26.0
2013-11-30 21:00:00,37.0,8.0,56.0,1300.0,1.0,-0.2,1022.2,-11.3,0.0,0.5,27.0
2013-11-30 22:00:00,36.0,8.0,58.0,1400.0,1.0,0.6,1022.2,-11.8,0.0,0.9,24.0
2013-11-30 23:00:00,36.0,9.0,57.0,1400.0,1.0,0.2,1022.0,-12.5,0.0,0.4,28.0
2013-12-01 00:00:00,48.0,9.0,59.0,1500.0,1.2852,-0.5,1021.7,-12.8,0.0,0.9,29.0
2013-12-01 01:00:00,64.0,10.0,61.0,2600.0,2.0,-1.4,1021.6,-12.1,0.0,0.5,43.0
2013-12-01 02:00:00,115.0,18.0,73.0,4400.0,2.0,-2.3,1021.4,-11.8,0.0,0.4,98.0
2013-12-01 03:00:00,110.0,12.0,62.0,3000.0,2.0,-2.8,1021.0,-11.1,0.0,0.4,108.0
2013-12-01 04:00:00,102.0,10.0,62.0,3200.0,4.0,-2.5,1020.9,-11.0,0.0,0.8,97.0
2013-12-01 05:00:00,122.0,11.0,61.0,4200.0,2.0,-3.4,1021.0,-11.4,0.0,0.6,122.0
2013-12-01 06:00:00,133.0,11.0,66.0,4600.0,2.0,-4.3,1021.2,-11.1,0.0,0.5,136.0
2013-12-01 07:00:00,149.0,11.0,67.0,4600.0,2.0,-2.9,1021.2,-10.2,0.0,0.9,133.0
2013-12-01 08:00:00,170.0,9.0,66.0,4900.0,2.0,2.3,1021.6,-11.6,0.0,1.3,138.0
2013-12-01 09:00:00,259.0,20.0,77.0,5100.0,1.0,5.0,1021.3,-11.6,0.0,1.3,145.0
2013-12-01 10:00:00,45.0,40.0,64.0,1700.0,5.0,7.6,1020.6,-11.7,0.0,1.7,55.0
2013-12-01 11:00:00,65.0,41.0,66.0,1400.0,8.0,9.4,1019.1,-12.5,0.0,1.5,45.0
2013-12-01 12:00:00,49.0,38.0,69.0,1400.0,11.0,10.8,1018.1,-12.6,0.0,1.7,45.0
2013-12-01 13:00:00,42.0,33.0,60.0,1100.0,20.0,12.0,1017.5,-12.4,0.0,1.6,46.0
2013-12-01 14:00:00,74.0,42.0,84.0,1600.0,14.0,11.6,1016.8,-12.0,0.0,1.9,60.0
2013-12-01 15:00:00,97.0,40.0,93.0,1600.0,14.0,10.8,1016.6,-12.0,0.0,1.6,83.0
2013-12-01 16:00:00,89.0,27.0,79.0,1200.0,23.0,8.3,1016.7,-11.7,0.0,1.9,82.0
2013-12-01 17:00:00,75.0,20.0,66.0,900.0,23.0,7.5,1016.9,-11.3,0.0,2.4,58.0
2013-12-01 18:00:00,69.0,16.0,71.0,1000.0,5.0,6.8,1016.9,-9.6,0.0,1.5,60.0
2013-12-01 19:00:00,96.0,28.0,84.0,1300.0,2.0,5.7,1017.0,-9.7,0.0,1.4,85.0
2013-12-01 20:00:00,116.0,30.0,90.0,1600.0,3.0,5.9,1017.0,-9.6,0.0,2.0,111.0
2013-12-01 21:00:00,135.0,24.0,91.0,2100.0,1.0,3.6,1016.6,-9.4,0.0,1.6,134.0
2013-12-01 22:00:00,130.0,20.0,90.0,2300.0,1.0,0.8,1016.7,-8.5,0.0,0.7,142.0
2013-12-01 23:00:00,132.0,15.0,87.0,2500.0,1.0,1.7,1016.9,-8.4,0.0,1.4,141.0
2013-12-02 00:00:00,142.0,13.0,88.0,2600.0,1.0,-0.5,1016.3,-8.0,0.0,0.5,141.0
2013-12-02 01:00:00,172.0,13.0,94.0,2900.0,2.0,-2.3,1016.1,-8.6,0.0,0.0,160.0
2013-12-02 02:00:00,206.0,10.0,96.0,3400.0,1.0,-2.5,1015.9,-8.8,0.0,0.5,157.0
2013-12-02 03:00:00,133.0,14.0,84.0,3100.0,1.0,-0.2,1015.5,-10.7,0.0,1.0,143.0
2013-12-02 04:00:00,84.0,12.0,70.0,2400.0,1.0,-2.3,1015.1,-9.9,0.0,1.3,103.0
2013-12-02 05:00:00,60.0,10.0,60.0,1900.0,1.0,-3.0,1015.0,-10.1,0.0,0.8,83.0
2013-12-02 06:00:00,45.0,9.0,54.0,1900.0,1.0,-3.5,1015.1,-10.4,0.0,0.7,67.0
2013-12-02 07:00:00,46.0,7.0,54.0,1900.0,1.0,-2.2,1015.8,-10.3,0.0,0.6,57.0
2013-12-02 08:00:00,164.0,11.0,61.0,2300.0,1.0,2.6,1015.9,-10.7,0.0,0.7,55.0
2013-12-02 09:00:00,112.0,22.0,62.0,2500.0,1.0,4.9,1015.6,-11.3,0.0,1.7,79.0
2013-12-02 10:00:00,88.0,39.0,67.0,2100.0,2.0,7.3,1015.0,-10.5,0.0,1.0,75.0
2013-12-02 11:00:00,94.0,69.0,65.0,1700.0,6.0,9.1,1014.3,-11.5,0.0,1.2,60.0
2013-12-02 12:00:00,91.0,67.0,70.0,1600.0,7.0,11.2,1013.7,-11.0,0.0,1.2,72.0
2013-12-02 13:00:00,75.0,60.0,70.0,1400.0,12.0,10.5,1013.1,-11.6,0.0,0.6,68.0
2013-12-02 14:00:00,106.0,52.0,77.0,1500.0,6.0,10.9,1012.9,-10.6,0.0,1.5,66.0
2013-12-02 15:00:00,72.0,56.0,92.0,1900.0,6.0,10.6,1013.0,-10.9,0.0,0.8,68.0
2013-12-02 16:00:00,119.0,56.0,114.0,2000.0,4.0,6.4,1013.1,-10.4,0.0,0.7,95.0
2013-12-02 17:00:00,123.0,39.0,110.0,2000.0,1.0,3.8,1013.8,-9.2,0.0,0.6,92.0
2013-12-02 18:00:00,129.0,30.0,117.0,2500.0,1.0,2.4,1014.3,-8.6,0.0,0.6,105.0
2013-12-02 19:00:00,209.0,38.0,135.0,4300.0,2.0,1.8,1015.2,-7.8,0.0,0.6,172.0
2013-12-02 20:00:00,211.0,33.0,130.0,4200.0,1.0,1.3,1016.0,-7.5,0.0,0.9,184.0
2013-12-02 21:00:00,196.0,27.0,120.0,4400.0,1.0,0.8,1016.3,-6.8,0.0,0.6,181.0
2013-12-02 22:00:00,177.0,17.0,109.0,4200.0,1.0,-0.1,1016.6,-6.5,0.0,0.4,170.0
2013-12-02 23:00:00,174.0,13.0,108.0,4600.0,1.0,-0.3,1016.7,-6.5,0.0,0.4,179.0
2013-12-03 00:00:00,178.0,13.0,111.0,5200.0,1.0,-0.9,1016.4,-7.5,0.0,0.7,176.0
2013-12-03 01:00:00,156.0,35.0,110.0,5000.0,1.0,-0.4,1016.6,-8.1,0.0,1.3,171.0
2013-12-03 02:00:00,133.0,34.0,94.0,4100.0,1.0,0.3,1017.0,-9.2,0.0,1.1,137.0
2013-12-03 03:00:00,120.0,65.0,80.0,3000.0,1.0,1.2,1016.9,-9.7,0.0,0.9,122.0
2013-12-03 04:00:00,85.0,63.0,67.0,3000.0,0.4284,-0.1,1017.0,-9.8,0.0,1.9,91.0
2013-12-03 05:00:00,76.0,52.0,63.0,1300.0,1.0,2.5,1017.8,-10.1,0.0,1.4,56.0
2013-12-03 06:00:00,61.0,42.0,59.0,1300.0,1.0,0.9,1018.4,-10.0,0.0,1.3,53.0
2013-12-03 07:00:00,68.0,32.0,56.0,1100.0,1.0,3.6,1019.3,-10.8,0.0,1.5,47.0
2013-12-03 08:00:00,68.0,33.0,59.0,1400.0,1.0,6.9,1019.8,-10.4,0.0,1.1,41.0
2013-12-03 09:00:00,66.0,31.0,58.0,1300.0,4.0,9.6,1019.7,-10.6,0.0,1.7,49.0
2013-12-03 10:00:00,59.0,22.0,45.0,1000.0,14.0,10.7,1019.6,-10.8,0.0,1.6,30.0
2013-12-03 11:00:00,58.0,19.0,42.0,800.0,23.0,12.1,1018.7,-10.2,0.0,1.6,26.0
2013-12-03 12:00:00,51.0,16.0,36.0,700.0,34.0,13.5,1017.9,-10.4,0.0,1.5,29.0
2013-12-03 13:00:00,40.0,15.0,35.0,600.0,39.0,14.1,1017.1,-10.6,0.0,1.4,25.0
2013-12-03 14:00:00,39.0,13.0,37.0,600.0,40.0,14.5,1016.6,-11.9,0.0,1.9,23.0
2013-12-03 15:00:00,44.0,9.0,37.0,500.0,43.0,14.0,1016.8,-11.5,0.0,0.9,18.0
2013-12-03 16:00:00,44.0,10.0,46.0,600.0,32.0,10.4,1017.1,-11.0,0.0,0.8,18.0
2013-12-03 17:00:00,124.0,12.0,46.0,500.0,23.0,6.6,1017.5,-10.2,0.0,0.9,10.0
2013-12-03 18:00:00,115.0,19.0,73.0,1000.0,6.0,4.8,1017.5,-10.1,0.0,0.8,41.0
2013-12-03 19:00:00,150.0,25.0,108.0,1900.0,1.0,5.9,1017.5,-8.4,0.0,3.0,83.0
2013-12-03 20:00:00,158.0,22.0,100.0,2200.0,1.0,6.1,1017.4,-8.2,0.0,0.7,96.0
2013-12-03 21:00:00,179.0,34.0,107.0,2800.0,2.0,4.2,1017.3,-7.3,0.0,0.4,134.0
2013-12-03 22:00:00,168.0,21.0,87.0,2500.0,1.0,2.5,1017.2,-6.9,0.0,0.9,136.0
2013-12-03 23:00:00,175.0,37.0,95.0,2700.0,2.0,1.7,1016.9,-6.9,0.0,0.4,154.0
2013-12-04 00:00:00,171.0,18.0,80.0,2700.0,1.0,0.6,1016.9,-6.3,0.0,0.4,155.0
2013-12-04 01:00:00,177.0,15.0,82.0,3200.0,1.0,0.1,1016.9,-5.9,0.0,0.5,160.0
2013-12-04 02:00:00,170.0,11.0,80.0,3700.0,1.0,-0.8,1016.9,-5.8,0.0,1.1,159.0
2013-12-04 03:00:00,161.0,10.0,79.0,4000.0,1.0,-0.2,1016.5,-7.0,0.0,1.2,153.0
2013-12-04 04:00:00,162.0,9.0,79.0,4500.0,4.0,-1.4,1016.2,-7.5,0.0,0.7,153.0
2013-12-04 05:00:00,164.0,8.0,86.0,5300.0,2.0,-1.6,1016.1,-7.3,0.0,0.6,148.0
2013-12-04 06:00:00,140.0,8.0,85.0,5200.0,2.0,-2.5,1016.7,-8.0,0.0,0.9,144.0
2013-12-04 07:00:00,122.0,7.0,73.0,4500.0,2.0,-1.6,1017.1,-7.3,0.0,0.5,121.0
2013-12-04 08:00:00,138.0,8.0,76.0,4700.0,2.0,4.1,1017.2,-7.4,0.0,1.7,102.0
2013-12-04 09:00:00,156.0,19.0,89.0,5000.0,2.0,7.7,1016.7,-7.6,0.0,1.1,114.0
2013-12-04 10:00:00,87.0,19.0,89.0,2500.0,3.0,11.6,1016.2,-8.9,0.0,2.3,114.0
2013-12-04 11:00:00,91.0,52.0,68.0,1600.0,6.0,11.8,1015.1,-8.7,0.0,1.7,68.0
2013-12-04 12:00:00,97.0,47.0,62.0,1200.0,14.0,13.0,1014.1,-9.5,0.0,1.4,66.0
2013-12-04 13:00:00,65.0,41.0,49.0,800.0,24.0,13.6,1013.8,-9.6,0.0,0.8,40.0
2013-12-04 14:00:00,76.0,40.0,57.0,1000.0,22.0,14.2,1013.8,-9.8,0.0,0.8,55.0
2013-12-04 15:00:00,65.0,38.0,56.0,800.0,21.0,13.0,1013.8,-10.1,0.0,1.0,44.0
2013-12-04 16:00:00,102.0,32.0,61.0,1000.0,17.0,8.5,1014.0,-9.0,0.0,0.5,47.0
2013-12-04 17:00:00,145.0,46.0,120.0,1000.0,3.0,6.0,1014.1,-8.7,0.0,0.4,99.0
2013-12-04 18:00:00,196.0,28.0,127.0,3000.0,2.0,5.0,1015.0,-6.9,0.0,1.2,135.0
2013-12-04 19:00:00,166.0,26.0,119.0,3300.0,2.0,3.9,1015.1,-6.4,0.0,0.9,142.0
2013-12-04 20:00:00,179.0,26.0,117.0,3800.0,2.0,3.5,1015.6,-6.0,0.0,0.2,153.0
2013-12-04 21:00:00,174.0,22.0,113.0,4100.0,2.0,3.3,1016.1,-5.6,0.0,1.2,155.0
2013-12-04 22:00:00,161.0,24.0,107.0,4000.0,2.0,3.7,1016.3,-6.3,0.0,0.7,158.0
2013-12-04 23:00:00,90.0,39.0,75.0,2100.0,2.0,4.1,1016.9,-6.8,0.0,1.4,95.0
2013-12-05 00:00:00,80.0,32.0,63.0,1600.0,1.0,4.8,1017.1,-6.4,0.0,0.7,69.0
2013-12-05 01:00:00,124.0,92.0,79.0,3000.0,2.0,3.8,1017.5,-6.2,0.0,0.9,93.0
2013-12-05 02:00:00,183.0,129.0,86.0,4600.0,1.0,2.7,1018.1,-5.9,0.0,0.5,148.0
2013-12-05 03:00:00,146.0,107.0,81.0,3800.0,1.0,5.5,1018.6,-8.1,0.0,1.8,118.0
2013-12-05 04:00:00,106.0,72.0,69.0,2500.0,1.0,5.5,1019.2,-9.1,0.0,1.6,88.0
2013-12-05 05:00:00,30.0,30.0,48.0,700.0,6.0,4.3,1020.0,-9.1,0.0,1.9,27.0
2013-12-05 06:00:00,31.0,27.0,49.0,800.0,5.0,5.5,1020.8,-9.9,0.0,3.3,24.0
2013-12-05 07:00:00,30.0,20.0,51.0,800.0,7.0,5.3,1022.1,-12.2,0.0,3.0,24.0
2013-12-05 08:00:00,31.0,15.0,47.0,700.0,14.0,6.5,1022.8,-13.2,0.0,2.4,13.0
2013-12-05 09:00:00,19.0,16.0,47.0,800.0,15.0,7.1,1022.9,-12.2,0.0,3.8,14.0
2013-12-05 10:00:00,45.0,9.0,28.0,500.0,38.0,7.9,1022.5,-13.7,0.0,3.2,9.0
2013-12-05 11:00:00,63.0,6.0,23.0,500.0,38.0,8.6,1021.4,-14.4,0.0,2.9,10.0
2013-12-05 12:00:00,20.0,7.0,22.0,500.0,49.0,9.7,1020.4,-14.2,0.0,3.5,9.0
2013-12-05 13:00:00,10.0,10.0,20.0,400.0,55.0,9.8,1019.7,-14.2,0.0,2.7,6.0
2013-12-05 14:00:00,15.0,10.0,22.0,400.0,54.0,10.5,1019.4,-15.1,0.0,2.7,8.0
2013-12-05 15:00:00,19.0,9.0,24.0,400.0,52.0,10.0,1019.1,-15.5,0.0,3.2,8.0
2013-12-05 16:00:00,23.0,10.0,33.0,400.0,40.0,8.4,1019.0,-14.6,0.0,1.5,11.0
2013-12-05 17:00:00,35.0,8.0,35.0,400.0,31.0,4.9,1018.9,-12.6,0.0,0.8,20.0
2013-12-05 18:00:00,31.0,7.0,29.0,400.0,22.0,6.4,1018.9,-12.7,0.0,0.9,16.0
2013-12-05 19:00:00,41.0,11.0,54.0,800.0,2.0,4.6,1018.8,-12.4,0.0,1.1,18.0
2013-12-05 20:00:00,58.0,19.0,63.0,1100.0,2.0,7.2,1018.5,-9.7,0.0,2.2,36.0
2013-12-05 21:00:00,82.0,30.0,67.0,1200.0,2.0,6.7,1018.2,-9.3,0.0,3.2,60.0
2013-12-05 22:00:00,88.0,29.0,68.0,1500.0,2.0,5.9,1018.2,-9.6,0.0,2.4,67.0
2013-12-05 23:00:00,97.0,32.0,68.0,2000.0,2.0,6.1,1017.8,-9.8,0.0,2.6,79.0
2013-12-06 00:00:00,103.0,49.0,68.0,1600.0,2.0,5.3,1017.4,-9.7,0.0,1.7,90.0
2013-12-06 01:00:00,99.0,55.0,67.0,1600.0,2.0,4.5,1017.2,-9.3,0.0,2.9,93.0
2013-12-06 02:00:00,118.0,60.0,66.0,2100.0,2.0,2.6,1017.0,-9.0,0.0,1.5,121.0
2013-12-06 03:00:00,130.0,48.0,64.0,2400.0,2.0,-0.2,1016.7,-9.4,0.0,0.6,135.0
2013-12-06 04:00:00,134.0,34.0,60.0,2700.0,2.0,-0.6,1016.5,-10.0,0.0,0.7,146.0
2013-12-06 05:00:00,137.0,36.0,59.0,2700.0,2.0,-1.7,1016.1,-9.8,0.0,1.1,152.0
2013-12-06 06:00:00,135.0,30.0,57.0,2800.0,2.0,-1.5,1016.7,-10.3,0.0,1.2,150.0
2013-12-06 07:00:00,143.0,27.0,58.0,3200.0,2.0,-2.1,1017.1,-9.7,0.0,1.3,155.0
2013-12-06 08:00:00,163.0,28.0,59.0,3400.0,2.0,0.4,1017.4,-9.6,0.0,1.4,166.0
2013-12-06 09:00:00,183.0,29.0,57.0,3500.0,2.0,3.7,1017.1,-9.3,0.0,1.1,164.0
2013-12-06 10:00:00,189.0,67.0,92.0,4200.0,3.0,5.4,1016.3,-10.0,0.0,0.8,159.0
2013-12-06 11:00:00,144.0,54.0,96.0,3300.0,3.0,7.7,1014.8,-10.2,0.0,0.9,125.0
2013-12-06 12:00:00,136.0,50.0,102.0,2800.0,4.0,9.8,1013.8,-9.3,0.0,1.8,118.0
2013-12-06 13:00:00,217.0,64.0,148.0,4300.0,4.0,10.8,1013.4,-9.5,0.0,0.6,179.0
2013-12-06 14:00:00,275.0,80.0,173.0,4600.0,4.0,10.6,1013.0,-6.7,0.0,2.5,248.0
2013-12-06 15:00:00,295.0,81.0,160.0,3600.0,5.0,9.7,1013.6,-7.1,0.0,2.0,275.0
2013-12-06 16:00:00,212.0,61.0,112.0,2400.0,7.0,7.7,1014.0,-7.2,0.0,1.4,206.0
2013-12-06 17:00:00,125.0,40.0,85.0,1700.0,4.0,4.0,1014.2,-6.9,0.0,1.0,137.0
2013-12-06 18:00:00,108.0,21.0,85.0,1700.0,1.0,3.9,1014.7,-5.9,0.0,0.7,117.0
2013-12-06 19:00:00,123.0,23.0,82.0,2000.0,1.0,1.4,1015.1,-5.7,0.0,0.0,133.0
2013-12-06 20:00:00,147.0,15.0,80.0,2500.0,2.0,0.6,1015.6,-5.4,0.0,0.1,157.0
2013-12-06 21:00:00,167.0,15.0,90.0,2800.0,2.0,0.1,1015.7,-5.1,0.0,1.0,178.0
2013-12-06 22:00:00,179.0,11.0,85.0,3000.0,2.0,-0.5,1015.8,-4.9,0.0,0.6,187.0
2013-12-06 23:00:00,215.0,10.0,86.0,4400.0,2.0,-0.9,1015.8,-4.1,0.0,1.2,223.0
2013-12-07 00:00:00,268.0,9.0,88.0,5700.0,2.0,-1.1,1015.6,-3.6,0.0,0.9,282.0
2013-12-07 01:00:00,269.0,7.0,86.0,5100.0,2.0,-1.0,1016.1,-3.4,0.0,1.4,293.0
2013-12-07 02:00:00,279.0,5.0,84.0,4900.0,2.0,-2.2,1016.3,-4.1,0.0,0.7,298.0
2013-12-07 03:00:00,279.0,5.0,81.0,5800.0,2.0,-2.6,1016.1,-4.3,0.0,0.0,307.0
2013-12-07 04:00:00,267.0,5.0,81.0,5600.0,6.0,-3.1,1015.9,-4.8,0.0,0.6,296.0
2013-12-07 05:00:00,279.0,6.0,89.0,5500.0,4.0,-2.3,1016.2,-5.8,0.0,0.5,309.0
2013-12-07 06:00:00,264.0,6.0,86.0,5200.0,3.0,-3.0,1016.5,-5.8,0.0,0.9,292.0
2013-12-07 07:00:00,231.0,5.0,79.0,4700.0,3.0,-3.4,1017.3,-5.7,0.0,0.6,268.0
2013-12-07 08:00:00,158.0,4.0,77.0,4700.0,2.142,-0.7,1017.5,-5.1,0.0,0.7,185.0
2013-12-07 09:00:00,126.0,5.0,69.0,2800.0,2.0,2.0,1017.6,-4.7,0.0,1.2,137.0
2013-12-07 10:00:00,141.0,20.0,82.0,2800.0,3.0,3.4,1017.3,-5.0,0.0,1.2,138.0
2013-12-07 11:00:00,252.0,63.0,106.0,3900.0,3.0,4.6,1016.2,-4.2,0.0,1.2,233.0
2013-12-07 12:00:00,298.0,104.0,116.0,4700.0,4.0,5.4,1015.5,-2.9,0.0,1.8,284.0
2013-12-07 13:00:00,291.0,105.0,127.0,4700.0,5.0,5.9,1014.7,-2.5,0.0,1.4,287.0
2013-12-07 14:00:00,345.0,109.0,142.0,5600.0,4.0,6.2,1014.4,-1.5,0.0,2.1,325.0
2013-12-07 15:00:00,368.0,128.0,136.0,5700.0,4.0,5.6,1014.8,-1.8,0.0,0.9,354.0
2013-12-07 16:00:00,366.0,116.0,136.0,5500.0,3.0,3.5,1015.0,-1.9,0.0,1.1,360.0
2013-12-07 17:00:00,366.0,116.0,136.0,5700.0,2.0,1.4,1015.5,-1.5,0.0,0.4,360.0
2013-12-07 18:00:00,364.0,23.0,120.0,5700.0,2.0,0.9,1015.5,-1.0,0.0,1.0,375.0
2013-12-07 19:00:00,370.0,13.0,115.0,5600.0,2.0,0.6,1016.2,-1.2,0.0,1.2,395.0
2013-12-07 20:00:00,362.0,10.0,107.0,6200.0,2.0,0.5,1016.0,-1.1,0.0,0.5,388.0
2013-12-07 21:00:00,362.0,10.0,107.0,6400.0,2.0,0.7,1016.1,-0.6,0.0,1.1,388.0
2013-12-07 22:00:00,316.0,16.0,109.0,6500.0,2.0,0.9,1016.3,-0.4,0.0,1.4,346.0
2013-12-07 23:00:00,325.0,30.0,106.0,7100.0,2.0,1.5,1016.6,0.0,0.0,1.0,357.0
2013-12-08 00:00:00,337.0,36.0,113.0,7600.0,3.0,2.4,1016.2,1.2,0.0,1.9,359.0
2013-12-08 01:00:00,350.0,58.0,120.0,7300.0,2.0,2.8,1016.2,2.1,0.0,0.8,381.0
2013-12-08 02:00:00,348.0,75.0,122.0,6100.0,2.0,2.9,1016.0,2.2,0.0,0.5,367.0
2013-12-08 03:00:00,357.0,63.0,119.0,5300.0,2.0,3.4,1016.0,2.4,0.0,0.8,378.0
2013-12-08 04:00:00,369.0,66.0,120.0,4900.0,2.0,3.7,1015.7,2.1,0.0,0.7,377.0
2013-12-08 05:00:00,423.0,100.0,125.0,5900.0,2.0,3.6,1015.8,2.0,0.0,0.0,387.0
2013-12-08 06:00:00,392.0,73.0,117.0,5600.0,2.0,3.7,1016.4,1.9,0.0,1.1,383.0
2013-12-08 07:00:00,391.0,80.0,118.0,5200.0,2.0,2.2,1016.4,0.7,0.0,0.4,375.0
2013-12-08 08:00:00,373.0,68.0,104.0,4700.0,1.0,3.4,1017.1,0.3,0.0,1.3,356.0
2013-12-08 09:00:00,340.0,84.0,116.0,4700.0,2.3562,4.7,1017.2,0.1,0.0,0.8,343.0
2013-12-08 10:00:00,291.0,95.0,124.0,4800.0,3.0,5.6,1016.2,-0.1,0.0,1.2,320.0
2013-12-08 11:00:00,262.0,99.0,116.0,4300.0,3.0,7.2,1015.2,-1.8,0.0,1.2,290.0
2013-12-08 12:00:00,185.0,86.0,97.0,3200.0,7.0,8.7,1014.6,-3.8,0.0,1.6,215.0
2013-12-08 13:00:00,135.0,62.0,83.0,2400.0,11.0,9.8,1014.0,-5.3,0.0,1.4,160.0
2013-12-08 14:00:00,112.0,52.0,74.0,1900.0,19.0,10.1,1014.3,-11.3,0.0,5.1,136.0
2013-12-08 15:00:00,116.0,24.0,38.0,800.0,42.0,9.3,1015.1,-12.6,0.0,6.1,78.0
